Id;Name;Address;Location;Province;Zip_Code;Items;Weight;Node_Type;TW_Start;TW_End;Latitude;Longitude;Email;Phone
453;HOSPITAL QUIRÓNSALUD MADRID;DIEGO DE VELAZQUEZ, 1;Pozuelo de Alarcón;MADRID;28223;239;28813,84;GENERAL;03:00;23:59;40,4017819480001;-3,78466211799997;direccion.mad@quironsalud.es;902151016
454;HOSPITAL CENTRO DE CUIDADOS LAGUNA;CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN, 128;Madrid;MADRID;28047;47;5666,32;OTROS MONOGRÁFICOS;03:00;23:59;40,400373373;-3,74698762299994;direccion@lagunacuida.org;915099137
455;HOSPITAL UNIVERSITARIO MADRID SANCHINARRO;OÑA, 10;Madrid;MADRID;28050;198;23870,88;GENERAL;03:00;23:59;40,4892300490001;-3,66623351499993;mpelaez@hmhospitales.com;917567800
456;HOSPITAL UNIVERSITARIO INFANTA ELENA;AV. DE LOS REYES CATÓLICOS, 21;Valdemoro;MADRID;28342;158;19048,48;GENERAL;03:00;23:59;40,1988414420001;-3,69744306799993;sonia.gonzalez@quironsalud.es;918948410
457;VITAS NISA PARDO DE ARAVACA.;LA SALLE, 12;Madrid;MADRID;28023;98;11814,88;GENERAL;03:00;23:59;40,4662493290001;-3,78345834199996;aravaca@hospitales.nisa.es;915129000
458;HOSPITAL UNIVERSITARIO INFANTA SOFÍA;PASEO DE EUROPA,32;San Sebastián de los Reyes;MADRID;28702;271;32671,76;GENERAL;03:00;23:59;40,5578023210001;-3,61059588599994;gerencia.huis@salud.madrid.org;911914000
459;HOSPITAL UNIVERSITARIO DEL HENARES;AV. MARIE CURIE S/N;Coslada;MADRID;28822;243;29296,08;GENERAL;03:00;23:59;40,418437247;-3,53269413099997;gerencia.hhen@salud.madrid.org;911912000
460;HOSPITAL UNIVERSITARIO DEL SURESTE;RONDA DEL SUR, 10;Arganda del Rey;MADRID;28500;132;15913,92;GENERAL;03:00;23:59;40,2969695560001;-3,45678600999997;gerencia.hses@salud.madrid.org;918394454
461;HOSPITAL UNIVERSITARIO DEL TAJO;AVDA. AMAZONAS CENTRAL, S/N;Aranjuez;MADRID;28300;98;11814,88;GENERAL;03:00;23:59;40,0572571380001;-3,61079500499994;gerencia.htaj@salud.madrid.org;918014101
462;HOSPITAL UNIVERSITARIO INFANTA CRISTINA;AV. 9 DE JUNIO, 2;Parla;MADRID;28981;188;22665,28;GENERAL;03:00;23:59;40,218255292;-3,78302070099994;gerencia.hsur@salud.madrid.org;911913500
463;HOSPITAL UNIVERSITARIO PUERTA DE HIERRO MAJADAHONDA;JOAQUÍN RODRIGO, 2;Majadahonda;MADRID;28222;613;73903,28;GENERAL;03:00;23:59;40,4501393560001;-3,87375168899996;gerent.hpth@salud.madrid.org;911916000
464;CASTA GUADARRAMA;CARRETERA NACIONAL VI, KM. 50,300;Guadarrama;MADRID;28440;160;19289,6;PSIQUIÁTRICO;03:00;23:59;40,6735100000001;-4,11415084799995;direccionguadarrama@castasalud.com;918548328
465;HOSPITAL UNIVERSITARIO DE TORREJÓN;MATEO INURRIA, S/N;Torrejón de Ardoz;MADRID;28850;250;30140,0;GENERAL;03:00;23:59;40,465047826;-3,43651467899997;gerencia@torrejonsalud.com;916262518
466;HOSPITAL REY JUAN CARLOS;GLADIOLO S/N;Móstoles;MADRID;28933;364;43883,84;GENERAL;03:00;23:59;40,3391962160001;-3,87041195099994;info@hospitalreyjuancarlos.es;914816225
467;HOSPITAL GENERAL DE VILLALBA;CARRETERA DE ALPEDRETE A MORALZARZAL M-608 KM 41;Collado Villalba;MADRID;28400;209;25197,04;GENERAL;03:00;23:59;40,6542750940001;-4,00107882499998;secretariadireccion@hgvillalba.es;910908102
468;HM UNIVERSITARIO PUERTA DEL SUR;AVENIDA DE CARLOS V, 70;Móstoles;MADRID;28938;182;21941,92;GENERAL;03:00;23:59;40,3144351110001;-3,85685548899994;sruizdeaguiar@hmhospitales.com;912673100
469;HM VALLES;C/SANTIAGO, 14;Alcalá de Henares;MADRID;28801;20;2411,2;OTRA FINALIDAD;03:00;23:59;40,4830208560001;-3,36737238499995;"fgcalleja@hmhospitales.com; imarco@hmhospitales.com";917374353
470;HOSPITAL CASAVERDE DE MADRID;C/ JOSÉ MARÍA LÓPEZ Nº 3 (ANTIGUO PASEO DE SAN DAMIÁN ,3);Navalcarnero;MADRID;28600;100;12056,0;REHABILITACIÓN PSICOFÍSICA;03:00;23:59;40,2825550000001;-4,01485993499995;direccion.madrid@grupocasaverde.com;911609910
471;CLÍNICA UNIVERSIDAD DE NAVARRA;MARQUESADO DE SANTA MARTA, 1;Madrid;MADRID;28027;72;8680,32;GENERAL;03:00;23:59;40,447731457;-3,62483125099993;MADRIDCUNDIR@UNAV.ES;913138400
472;COMPLEJO HOSPITALARIO UNIVERSITARIO INFANTA LEONOR;GRAN VÍA DEL ESTE, 80;Madrid;MADRID;28031;361;43522,16;GENERAL;03:00;23:59;40,383949827;-3,62418370999995;gerencia.hvll@salud.madrid.org;911918000
473;CLÍNICA SAN VICENTE;AVDA. VENTISQUERO DE LA CONDESA, Nº46 4ªPLANTA;Madrid;MADRID;28035;45;5425,2;REHABILITACIÓN PSICOFÍSICA;03:00;23:59;40,494596835;-3,71802232799996;info@clinicasanvicente.es;916318212
474;INSTITUTO PSIQUIÁTRICO SERVICIOS DE SALUD MENTAL JOSÉ GERMAIN;LA LUNA, 1;Leganés;MADRID;28911;178;21459,68;PSIQUIÁTRICO;03:00;23:59;40,327351261;-3,76763426699995;gerencia.ipjg@salud.madrid.org;915866767
475;CENTRO ASISTENCIAL SAN JUAN DE DIOS;CTRA. CASABERMEJA, 126;Málaga;MALAGA;29014;351;42316,56;PSIQUIÁTRICO;03:00;23:59;36,7586110760001;-4,42580113899993;centro11@malaga1.betica.sanjuandedios-oh;952250550
476;CENTRO ASISTENCIAL HNAS. HOSP. DEL SAGRADO CORAZÓN DE JESÚS;SAN JUAN BOSCO, 41;Málaga;MALAGA;29014;321;38699,76;PSIQUIÁTRICO;03:00;23:59;36,733462795;-4,42208173999995;02administracion@hscmadrid.org;952256150
477;HOSPITAL VITHAS PARQUE SAN ANTONIO;AV. PINTOR JOAQUÍN SOROLLA, 2;Málaga;MALAGA;29016;100;12056,0;GENERAL;03:00;23:59;36,722389778;-4,38922623799994;jmtamara@parquesanantonio.nehos.com;952211050
478;HOSPITAL EL ÁNGEL;CORREGIDOR NICOLÁS ISIDRO, 16;Málaga;MALAGA;29007;138;16637,28;GENERAL;03:00;23:59;36,7150251680001;-4,45321674799993;admon.elangel@asisa.es;952045000
479;HOSPITAL DOCTOR GÁLVEZ;SAN AGUSTÍN, 1;Málaga;MALAGA;29015;62;7474,72;GENERAL;03:00;23:59;36,7208378380001;-4,41938281399996;;952224295
480;CLÍNICA DE LA ENCARNACIÓN;FERNÁNDEZ DE ALARCÓN, 2;Málaga;MALAGA;29007;105;12658,8;GENERAL;03:00;23:59;36,722767778;-4,45409071699993;info@clinicadelaencarnacion.com;952287766
481;HOSPITAL PSIQUIÁTRICO SAN FRANCISCO DE ASÍS;AV. HERNÁN NÚÑEZ DE TOLEDO, 5;Málaga;MALAGA;29018;150;18084,0;PSIQUIÁTRICO;03:00;23:59;36,729291866;-4,36837248999996;hospital@hospitalsanfrancisco.com;952201464
482;CLÍNICA NUESTRA SRA. DEL PILAR;Pº DE SANCHA, 15-17;Málaga;MALAGA;29016;21;2531,76;GENERAL;03:00;23:59;36,7216525110001;-4,40416252599994;direccion@clinicadelpilar.com;952217606
483;HOSPITAL DE ANTEQUERA;AVDA. POETA MUÑOZ ROJAS, S/N;Antequera;MALAGA;29200;159;19169,04;GENERAL;03:00;23:59;37,030852167;-4,52821867299997;informacion2.han.sspa@juntadeandalucia.es;951061008
484;HOSPITAL QUIRONSALUD MARBELLA;AV. SEVERO OCHOA, 22;Marbella;MALAGA;29603;75;9042,0;GENERAL;03:00;23:59;36,508969506;-4,86694356099997;;952774200
485;HOSPITAL DE LA AXARQUÍA;URB. EL TOMILLAR, S/N;Vélez-Málaga;MALAGA;29700;197;23750,32;GENERAL;03:00;23:59;36,751342736;-4,08949634099997;;951067010
486;CLÍNICA SANTA ELENA;URBANIZACIÓN LOS ÁLAMOS, S/N;Torremolinos;MALAGA;29620;90;10850,4;GENERAL;03:00;23:59;36,6257900000001;-4,52272241299994;seara@csantaelena.com;952386266
487;HOSPITAL UNIVERSITARIO REGIONAL DE MÁLAGA;AVDA. CARLOS HAYA, S/N;Málaga;MALAGA;29010;1049;126467,44;GENERAL;03:00;23:59;36,7232286870001;-4,45410337599998;;951030100
488;HOSPITAL UNIVERSITARIO VIRGEN DE LA VICTORIA;CAMPUS UNIVERSITARIO TEATINOS, S/N;Málaga;MALAGA;29010;657;79207,92;GENERAL;03:00;23:59;36,7320875;-4,45210123299995;;951032000
489;HOSPITAL COSTA DEL SOL;AUTOVÍA A-7, KM. 187;Marbella;MALAGA;29603;408;49188,48;GENERAL;03:00;23:59;36,508608827;-4,82658859299994;;952828250
490;HOSPITAL  F.A.C. DOCTOR PASCUAL;AMARGURA, 31;Málaga;MALAGA;29012;201;24232,56;GENERAL;03:00;23:59;36,7289616530001;-4,41216777899996;hospitaldrpascual@jmpascual.com;951019100
491;CLÍNICA EL SERANIL;CRTRA. DE ALMERÍA KM 261;Vélez-Málaga;MALAGA;29790;60;7233,6;PSIQUIÁTRICO;03:00;23:59;36,7357700000001;-4,22444567099996;clinica@seranil.com;952513267
492;HC MARBELLA INTERNATIONAL HOSPITAL;URB. LAS MIMOSAS. CASA SANTA ISABEL, S/N (NUEVA ANDALUCÍA);Marbella;MALAGA;29660;12;1446,72;GENERAL;03:00;23:59;36,5101877320001;-4,96424514899996;bdc@marbellahighcare.com;952908628
493;HOSPITAL HUMANLINE BANÚS;C. NACIONAL 340, KM. 176, PUERTO BANÚS;Marbella;MALAGA;29600;15;1808,4;QUIRÚRGICO;03:00;23:59;36,540555;-4,94918999999993;infobanus@humanline.es;951055950
494;CLÍNICA RINCÓN;AVDA. DE LA TORRE, 24;Rincón de la Victoria;MALAGA;29730;7;843,92;OTROS MONOGRÁFICOS;03:00;23:59;36,7128896130001;-4,26665356899997;josequesada@clinicasrincon.com;902300107
495;HOSPITEN ESTEPONA;CRTRA. NACIONAL 340, KM 162. PARTIDO DE VELERÍN;Estepona;MALAGA;29680;74;8921,44;GENERAL;03:00;23:59;36,473895;-5,13986153699994;estepona@hospiten.com;952760600
496;FUNDACIÓN CUDECA. CENTRO DE CUIDADOS PALIATIVOS;AVDA. DEL COSMOS, S/N (ARROYO DE LA MIEL-BENALMÁDENA COSTA);Benalmádena;MALAGA;29631;15;1808,4;OTROS MONOGRÁFICOS;03:00;23:59;36,6096600000001;-4,53560399999998;;952564910
497;XANIT HOSPITAL INTERNACIONAL;AVDA. DE LOS ARGONAUTAS, S/N (ARROYO DE LA MIEL-BENALMÁDENA COSTA);Benalmádena;MALAGA;29630;125;15070,0;GENERAL;03:00;23:59;36,600561;-4,56147449999997;xanit@xanit.net;952443119
498;COMUNIDAD TERAPÉUTICA SAN ANTONIO;EXTREMADURA, 8;Málaga;MALAGA;29018;35;4219,6;PSIQUIÁTRICO;03:00;23:59;36,7276813060001;-4,36040611299995;;952201464
499;HOSPITAL DE ALTA RESOLUCIÓN DE BENALMÁDENA;AVDA. ARROYO HONDO, S/N;Benalmádena;MALAGA;29630;46;5545,76;GENERAL;03:00;23:59;36,5991476390001;-4,55789535399992;;951976000
500;HOSPITAL QUIRONSALUD MÁLAGA;AV IMPERIO ARGENTINA 1;Málaga;MALAGA;29004;132;15913,92;GENERAL;03:00;23:59;36,684100969;-4,45803924999996;direccion.mlg@quironsalud.es;952176016
501;CENYT HOSPITAL;AVDA. ANDALUCÍA, 4;Estepona;MALAGA;29680;10;1205,6;GENERAL;03:00;23:59;36,4301764780001;-5,14912683199998;info@cenythospital.com;952808100
502;CLÍNICA OCHOA;AVDA. SEVERO OCHOA, S/N, EDIFICIO MAYORAL;Marbella;MALAGA;29603;12;1446,72;GENERAL;03:00;23:59;36,509058;-4,86875633999995;clinicaochoa@clinicaochoa.com;952861400
503;CENTRO DE REPRODUCCIÓN ASISTIDA DE MARBELLA (CERAM);C/ MAESTRA DOÑA CAROLA, 8 - URB. EL HIGUERAL;Marbella;MALAGA;29602;22;2652,32;GENERAL;03:00;23:59;36,516731039;-4,89701820499994;;952829035
504;CLÍNICA RINCÓN;"C/ ANTONIO FERRANDIS ""CHANQUETE"", 1 - EDIFICIO RIOSOL";Nerja;MALAGA;29780;4;482,24;GENERAL;03:00;23:59;36,7477003970001;-3,88040193599994;;952965126
505;HELICÓPTEROS SANITARIOS HOSPITAL;CARRETERA NACIONAL 340, KM. 175 (PUERTO BANÚS);Marbella;MALAGA;29600;10;1205,6;GENERAL;03:00;23:59;36,540555;-4,94918999999993;;952816767
506;HOSPITAL DE LA SERRANÍA;CTRA. RONDA-SAN PEDRO, KM. 2;Ronda;MALAGA;29400;150;18084,0;GENERAL;03:00;23:59;36,722128297;-5,14688070699998;;951065077
507;HOSPITAL CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA;CARRETERA MADRID-CARTAGENA, S/N (EL PALMAR);Murcia;MURCIA;30120;920;110915,2;GENERAL;03:00;23:59;37,9317456110001;-1,16272643699995;;968369500
508;HOSPITAL GENERAL UNIVERSITARIO REINA SOFÍA;AV. INTENDENTE JORGE PALACIOS, 1;Murcia;MURCIA;30003;339;40869,84;GENERAL;03:00;23:59;37,982840292;-1,12107368799997;;968359000
509;HOSPITAL PSIQUIÁTRICO ROMAN ALBERCA;LORCA, 58  (EL PALMAR);Murcia;MURCIA;30120;96;11573,76;PSIQUIÁTRICO;03:00;23:59;37,942656335;-1,16725790099997;;968365800
510;HOSPITAL QUIRÓNSALUD MURCIA;MIGUEL HERNÁNDEZ, 12;Murcia;MURCIA;30011;131;15793,36;GENERAL;03:00;23:59;37,9779962900001;-1,11864455799997;admision.hsc@quironsalud.es;968365000
511;HOSPITAL LA VEGA;ROMÁN ALBERCA, S/N;Murcia;MURCIA;30008;123;14828,88;GENERAL;03:00;23:59;37,9925730000001;-1,13332342999996;hospital.lavega@grupohla.com;968278100
512;HOSPITAL MESA DEL CASTILLO;RONDA SUR, 20;Murcia;MURCIA;30010;76;9162,56;MÉDICO-QUIRÚRGICO;03:00;23:59;37,9686792380001;-1,12950859699993;notificaciones@mesadelcastillo.com;968246116
513;SANATORIO DOCTOR MUÑOZ S.L.;CTRA. CARTAGENA, 59;Murcia;MURCIA;30120;50;6028,0;PSIQUIÁTRICO;03:00;23:59;37,926460702;-1,16609711999996;javier.munoz@clinicamunoz.com;968885550
514;CLÍNICA MÉDICO-QUIRÚRGICA SAN JOSÉ, S.A.;MAESTRA LOLA MESEGUER, S/N;Alcantarilla;MURCIA;30820;139;16757,84;MÉDICO-QUIRÚRGICO;03:00;23:59;37,974861054;-1,22513153099993;sanjose@viamedsanjose.com;968800600
515;HOSPITAL COMARCAL DEL NOROESTE;AV. MIGUEL ESPINOSA, 1;Caravaca de la Cruz;MURCIA;30400;103;12417,68;GENERAL;03:00;23:59;38,103789949;-1,86738448999995;rita.pla@carm.es;968709100
516;CLÍNICA DOCTOR BERNAL S.L.;DR. ROBLES, S/N;Caravaca de la Cruz;MURCIA;30400;39;4701,84;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;38,105802;-1,86807216099993;info@hospitalbernal.com;968705541
517;SANTO Y REAL HOSPITAL DE CARIDAD;CAMINO BARRIO PERAL S/N (LOS BARREROS);Cartagena;MURCIA;30310;154;18566,24;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;37,6262370000001;-0,988933499999973;lgimenez@roldan1693.es;968510300
518;HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO;SEBASTIÁN FERINGAN, 12;Cartagena;MURCIA;30205;214;25799,84;MÉDICO-QUIRÚRGICO;03:00;23:59;37,6139953540001;-0,996764987999939;hospital@perpetuosocorro.es;968510500
519;FUNDACION HOSPITAL REAL PIEDAD;PZA DEL MESONCICO, 3 Y MAYOR, 22;Cehegín;MURCIA;30430;40;4822,4;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;38,09668336;-1,79915675499996;fundacionrealpiedad@hrpiedad.es;968741156
520;HOSPITAL VIRGEN DEL ALCÁZAR DE LORCA;ALAMEDA DE LOS TRISTES, S/N;Lorca;MURCIA;30800;175;21098,0;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;37,668461205;-1,69576415099993;cmva@virgendelalcazar.com;968468600
521;HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR;PARAJE TORRE OCTAVIO, S/N. (POZO ALEDO);San Javier;MURCIA;30739;255;30742,8;GENERAL;03:00;23:59;37,819066439;-0,859866806999946;;968565000
522;HOSPITAL VIRGEN DEL CASTILLO;AV. DE LA FERIA, S/N;Yecla;MURCIA;30510;96;11573,76;GENERAL;03:00;23:59;38,616077809;-1,10791853699993;;968719800
523;HOSPITAL RAFAEL MÉNDEZ;CTRA. NACIONAL 340, KM. 589;Lorca;MURCIA;30817;287;34600,72;GENERAL;03:00;23:59;37,6450575640001;-1,73518856799996;;968445500
524;HOSPITAL GENERAL UNIVERSITARIO J.M. MORALES MESEGUER;AV. MARQUÉS DE LOS VÉLEZ, S/N;Murcia;MURCIA;30008;394;47500,64;GENERAL;03:00;23:59;37,994553038;-1,12945333299996;mpilar.fernandez2@carm.es;968244200
525;HOSPITAL IBERMUTUAMUR-PATOLOGÍA LABORAL;ANTONIO ROCAMORA, 4. EDIFICIO IBERMUTUAMUR (ESPINARDO);Murcia;MURCIA;30100;26;3134,56;TRAUMATOLOGÍA Y/O REHABILITACIÓN;03:00;23:59;38,0085528930001;-1,14879968299994;;968394000
526;HOSPITAL DE LA VEGA LORENZO GUIRAO;CTRA. DE ABARÁN, S/N;Cieza;MURCIA;30530;124;14949,44;GENERAL;03:00;23:59;38,22935138;-1,40902399099997;carlosa.arenas@carm.es;968775550
527;HOSPITAL DE MOLINA;ASOCIACIÓN, S/N;Molina de Segura;MURCIA;30500;83;10006,48;MÉDICO-QUIRÚRGICO;03:00;23:59;38,061256417;-1,21228622399997;hmolina@hospitaldemolina.com;968644030
528;CLÍNICA SAN FELIPE DEL MEDITERRÁNEO;FINCA EL MAYAYO, 16 (EL PALMAR);Murcia;MURCIA;30120;62;7474,72;PSIQUIÁTRICO;03:00;23:59;37,9351502740001;-1,15782353399993;info@clinicasanfelipe.es;968889096
529;HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR;AV CONCEJAL MARIANO HENAREJOS, 13;San Pedro del Pinatar;MURCIA;30740;99;11935,44;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;37,828167288;-0,793080352999937;info@villademar.com;968187346
530;RESIDENCIA LOS ALMENDROS;PARAJE LOS PINOS, S/N (PERÍN);Cartagena;MURCIA;30396;60;7233,6;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;37,622815378;-1,11988227599994;info@residencialosalmendros.com;968168716
531;COMPLEJO HOSPITALARIO UNIVERSITARIO DE CARTAGENA;Pº ALFONSO XIII, 61;Cartagena;MURCIA;30203;691;83306,96;GENERAL;03:00;23:59;37,607120475;-0,975184972999955;;968128600
532;HOSPITAL PERPETUO SOCORRO ALAMEDA;ALAMEDA DE SAN ANTON Nº 6;Cartagena;MURCIA;30205;93;11212,08;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;37,614950612;-0,995415301999969;;968115055
533;HOSPITAL C.M.V. CARIDAD CARTAGENA;CALLE JORGE JUAN Nº30;Cartagena;MURCIA;30204;40;4822,4;MÉDICO-QUIRÚRGICO;03:00;23:59;37,6159259990001;-0,987220567999941;jesusm.martinez@cmvcaridad.com;968506666
534;CENTRO SAN FRANCISCO JAVIER;AV. VILLAVA, 53;Pamplona/Iruña;NAVARRA;31015;28;3375,68;PSIQUIÁTRICO;03:00;23:59;42,833333478;-1,62481300699994;unidad.media.estancia@navarra.es;848422730
535;HOSPITAL SAN JUAN DE DIOS;BELOSO ALTO, 3;Pamplona/Iruña;NAVARRA;31006;190;22906,4;GENERAL;03:00;23:59;42,8161537820001;-1,62374839999995;hsjdpamplona@ohsjd.es;948231800
536;CLINICA PSIQUIATRICA PADRE MENNI;CALLE JOAQUÍN BEUNZA 45;Pamplona/Iruña;NAVARRA;31014;226;27246,56;PSIQUIÁTRICO;03:00;23:59;42,8248410460001;-1,65422988599994;gerencia.mennipamplona@hospitalarias.es;948140611
537;CLINICA UNIVERSIDAD DE NAVARRA;AV. PIO XII, 36;Pamplona/Iruña;NAVARRA;31008;241;29054,96;GENERAL;03:00;23:59;42,802189469;-1,66727028299994;direccioncun@unav.es;948255400
538;CLINICA SAN MIGUEL;BELOSO ALTO, 32;Pamplona/Iruña;NAVARRA;31006;72;8680,32;GENERAL;03:00;23:59;42,8195237950001;-1,62127891699993;clinicasanmiguel@imqnavarra.com;948296000
539;CLÍNICA SAN FERMÍN;AV. DE GALICIA, 2-A;Pamplona/Iruña;NAVARRA;31003;5;602,8;GENERAL;03:00;23:59;42,8094655360001;-1,64125327999994;clinica@clinicasanfermin.com;948235850
540;CENTRO HOSPITALARIO BENITO MENNI;MENDINUETA, S/N.;Baztan;NAVARRA;31700;148;17842,88;PSIQUIÁTRICO;03:00;23:59;43,1463150000001;-1,52783655099995;gerencia.mennielizondo@hospitalarias.es;948452162
541;HOSPITAL GARCÍA ORCOYEN;SANTA SORIA, 22;Estella-Lizarra;NAVARRA;31200;93;11212,08;GENERAL;03:00;23:59;42,683315969;-2,03890547599997;gerencia.areasalud.estella@navarra.es;848435000
542;HOSPITAL REINA SOFÍA;CTRA. TARAZONA KM. 3;Tudela;NAVARRA;31500;190;22906,4;GENERAL;03:00;23:59;42,0408673220001;-1,62530474999994;hrst@navarra.es;848434000
543;CLÍNICA PSICOGERIÁTRICA JOSEFINA ARREGUI;ERBURU S/N;Altsasu/Alsasua;NAVARRA;31800;21;2531,76;PSIQUIÁTRICO;03:00;23:59;42,9102050000001;-2,17932757799997;gerencia@josefinaarregui.com;948563850
544;COMPLEJO HOSPITALARIO DE NAVARRA;IRUNLARREA, 3;Pamplona/Iruña;NAVARRA;31008;1086;130928,16;GENERAL;03:00;23:59;42,8051404660001;-1,66852095899998;gerchna@navarra.es;84842222
545;COMPLEXO HOSPITALARIO UNIVERSITARIO DE OURENSE;RAMON PUGA, 52;Ourense;OURENSE;32005;869;104766,64;GENERAL;03:00;23:59;42,327010708;-7,85883781799993;;988385500
546;CENTRO MEDICO EL CARMEN;HABANA (DE LA), 50;Ourense;OURENSE;32003;43;5184,08;GENERAL;03:00;23:59;42,3425176320001;-7,86436462599994;INFO@CENTROMEDICOELCARMEN.ES;988223400
547;HOSPITAL DE VALDEORRAS (*);CONDE DE FENOSA, 50;Barco de Valdeorras, O;OURENSE;32300;100;12056,0;GENERAL;03:00;23:59;42,4175752720001;-6,99102144899996;;988339000
548;HOSPITAL DE VERIN;LAZA (DE), S/N;Verín;OURENSE;32600;80;9644,8;GENERAL;03:00;23:59;41,9540691340001;-7,43030562299998;;988413636
549;CLINICA SANTA TERESA;SAENZ DIEZ, 11;Ourense;OURENSE;32003;49;5907,44;GENERAL;03:00;23:59;42,343855666;-7,86557438799997;CORREO@COSAGA.COM;988371710
550;HOSPITAL MONTE NARANCO;AVDA. DRES. FERNÁNDEZ-VEGA, 107;Oviedo;ASTURIAS;33012;194;23388,64;GENERAL;03:00;23:59;43,3700886620001;-5,87299955799995;gerencia.hmn@sespa.es;985106900
551;CENTRO MÉDICO DE ASTURIAS;AVDA. RICHARD GRANDÍO S/N;Oviedo;ASTURIAS;33193;105;12658,8;GENERAL;03:00;23:59;43,3409084210001;-5,87044384499995;jesus.tirados@medastur.com;985250300
552;CLÍNICA ASTURIAS;NARANJO DE BULNES, 4 Y 6;Oviedo;ASTURIAS;33012;46;5545,76;GENERAL;03:00;23:59;43,367644582;-5,85609159099994;info@clinica.asturias.com;985286000
553;CLÍNICA SAN RAFAEL;LA ESTRECHA 33  LA CORREDORIA;Oviedo;ASTURIAS;33011;36;4340,16;PSIQUIÁTRICO;03:00;23:59;43,3809799650001;-5,82872131199997;admin@sanrafael.es;985282526
554;"HOSPITAL  UNIVERSITARIO ""SAN AGUSTÍN""";CAMINO DE HEROS, 6;Avilés;ASTURIAS;33401;436;52564,16;GENERAL;03:00;23:59;43,551997853;-5,93579096599996;gerencia.gae3@sespa.es;985123000
555;FUNDACIÓN HOSPITAL DE AVILÉS;CABRUÑANA, 19;Avilés;ASTURIAS;33401;90;10850,4;MÉDICO-QUIRÚRGICO;03:00;23:59;43,555499974;-5,92557306399993;gestion@fhaviles.org;985563954
556;HOSPITAL CARMEN Y SEVERO OCHOA;SIENRA, 11;Cangas del Narcea;ASTURIAS;33800;103;12417,68;GENERAL;03:00;23:59;43,1752750530001;-6,54733266899996;gerencia.area2@sespa.es;985812346
557;HOSPITAL COMARCAL DE JARRIO;JARRIO;Coaña;ASTURIAS;33719;105;12658,8;GENERAL;03:00;23:59;43,544314608;-6,74709884299995;gerencia.gae1@sespa.es;985639300
558;HOSPITAL DE CABUEÑES;LOS PRADOS, 395;Gijón;ASTURIAS;33394;457;55095,92;GENERAL;03:00;23:59;43,5248042170001;-5,60652307599997;gerencia.gae5@sespa.es;985185000
559;HOSPITAL DE LA CRUZ ROJA;URÍA, 37;Gijón;ASTURIAS;33202;120;14467,2;MÉDICO-QUIRÚRGICO;03:00;23:59;43,538354214;-5,65492950599997;correo@hospitalcrgijon.com;985195000
560;SANATORIO NUESTRA SEÑORA DE COVADONGA;GENERAL SUÁREZ VALDÉS, 40;Gijón;ASTURIAS;33204;24;2893,44;MÉDICO-QUIRÚRGICO;03:00;23:59;43,5314880000001;-5,64858570399997;gerente@sanatoriocovadonga.com;985365122
561;FUNDACIÓN HOSPITAL DE JOVE;AV. EDUARDO CASTRO, 161;Gijón;ASTURIAS;33290;233;28090,48;GENERAL;03:00;23:59;43,550230872;-5,69900502199994;direcciondegestion@hospitaldejove.com;985320308
562;HOSPITAL BEGOÑA DE GIJÓN, S.L.;PABLO IGLESIAS, 92;Gijón;ASTURIAS;33204;41;4942,96;GENERAL;03:00;23:59;43,5352301450001;-5,64762941899994;gerencia@hospitalbegona.com;985367711
563;HOSPITAL VALLE DEL NALÓN;POLÍGONO DE RIAÑO;Langreo;ASTURIAS;33920;223;26884,88;GENERAL;03:00;23:59;43,3282152640001;-5,72174381699995;gerente.gae8@sespa.princast.es;985652000
564;FUNDACIÓN SANATORIO ADARO;JOVE Y CANELLA, 1;Langreo;ASTURIAS;33900;138;16637,28;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;43,2919061040001;-5,67541485699996;gerencia@sanatorioadaro.com;985681754
565;HOSPITAL V. ÁLVAREZ BUYLLA;VISTALEGRE-SANTULLANO,2;Mieres;ASTURIAS;33611;176;21218,56;GENERAL;03:00;23:59;43,2264141360001;-5,78150638299996;gerencia.area7@sespa.es;985458500
566;HOSPITAL UNIVERSITARIO CENTRAL DE ASTURIAS;AVDA. ROMA, S/N  LA CORREDORIA;Oviedo;ASTURIAS;33011;991;119474,96;GENERAL;03:00;23:59;43,3736588250001;-5,82972540199995;gerencia.area4@sespa.es;985108000
567;HOSPITAL DEL ORIENTE DE ASTURIAS FRANCISCO GRANDE COVIÁN;LA CASTAÑERA, S/N;Parres;ASTURIAS;33540;90;10850,4;GENERAL;03:00;23:59;43,3817565210001;-5,18496195599994;gerencia.area6@sespa.es;985840032
